,EarningsYield,GrossProfitability,AssetGrowth,Accruals,Momentum12_1,NetDebtEBITDA,SUE,AnalystRevision,AnalystDispersion,RevisionBreadth,Beta,IVOL,ShortInterestRatio,InstOwnershipChg
2023-06-30,0.1854123614103088,-0.13058960995242752,0.06621776257835456,-0.0397398961114852,-0.3160567741854957,-0.06926031417919593,0.047134126683966805,-0.24025495998318136,0.25400301926192814,-0.1579720776925787,0.36603411289129434,0.2511803887942934,0.031186095288291058,-0.08749307057312546
2023-07-31,-0.07819780156565125,0.14504248645245785,-0.026768231469958468,-0.05223962490492037,0.15127391167346724,-0.08689830920208305,0.06361152701842393,0.06008439904883007,-0.04474312867686702,0.05271865393922798,-0.0661493696047834,-0.07597226117217896,0.011434247216472779,-0.07666242931949352
2023-08-31,0.12705615150907618,-0.11029598973451435,-0.01011888461220466,-0.12289657350348396,-0.027317396109501558,-0.08309051018996223,0.10527380723119278,-0.04018216184222875,0.01687652339070917,0.06657971416107189,-0.21480473713032183,-0.12510477041392543,-0.13517320767649607,-0.020817182870328188
2023-09-29,-0.004538184997278198,-0.07902095552354042,0.008099156637128697,-0.06286040522602905,0.018201755492963014,0.07507202709809915,-0.09441321321827122,0.054363415723675576,-0.1776382498397444,0.003974321646416853,-0.43292586310753445,-0.24982135799981334,,
2023-10-31,-0.10302983458393923,0.009041520465599012,0.07829525409331471,0.07045752484302449,0.16323426683670447,-0.08360234329860614,0.017052686484828015,0.059729630328187164,0.10683308348065818,-0.10018254675134952,0.49627345116153254,0.16401085172246993,-0.013703016365591958,
2023-11-30,0.04866943954450545,0.030908429982285136,0.06400159179003978,0.23962225597974654,-0.1590963773914372,-0.10871849422785301,0.11432193625469751,-0.11040662698587035,0.11846069588326254,-0.19880480540490855,0.5188185550679242,0.13338006665621405,0.16420156041341394,
2023-12-29,-0.10390118657233757,0.030926796790401733,-0.04354510007997419,-0.16082727164892602,0.3468089716810335,-0.10767112699500393,0.00936217740327479,0.19760127469357228,-0.05549132903743731,0.05174433165774697,-0.24960522841805557,-0.08434589291385981,,
2024-01-31,-0.16847521054867803,0.12404467726074946,0.09079080588197457,0.09132390248755887,0.37203961001297003,-0.10718180461543086,0.074410591603661,0.13212188470132546,0.056301523019527844,0.051687658335931204,0.2610821876399157,0.15479102016140558,0.0583401762448323,
2024-02-29,0.24659393257040943,-0.23089497865969746,-0.0637368085173677,0.10487807920519013,-0.15159215181608282,0.03988444521789412,-0.04734006688733154,-0.09228289513846247,0.16769499195649146,0.051810931585723495,0.17027754315455332,0.06976800959421418,-0.026720034492870238,
2024-03-28,0.07936571385841204,-0.204718860058969,-0.007564335379914834,-0.03572590200850452,-0.18443389700571497,0.19188765345559802,-0.07239377941468879,-0.06319369481311486,-0.0600108717715372,-0.05842996115278583,-0.15721321063169136,-0.1410206175977673,,
2024-04-30,0.006743394955902172,-0.1446309001542985,-0.026450540647468303,0.13336978036225147,0.08249314385440132,0.009870466683714748,0.035904152731338575,0.10114774162167715,0.11392710100400288,0.015922468359858662,0.043893243889762415,0.07260681566660411,-0.008234443909721242,
2024-05-31,-0.2041875658148156,0.2436005934872603,0.05562359604852684,-0.11505284552710035,0.20529492423056814,-0.2118773136698102,0.05586042203683397,0.03606992125132626,0.07209415940766167,0.08344708010512657,-0.07540233943206223,-0.0009440455952068353,-0.17816711668530866,
2024-06-28,0.17901960965262598,-0.2392363925717231,-0.04563494485166817,0.1722352824902814,-0.11645422848361166,0.12167969104668805,0.029246161059768454,-0.2301994331148217,-0.1311447666175066,-0.1337840433395841,0.07180432112389071,-0.12250057239972147,,
2024-07-31,-0.14554719161703245,-0.007201538247260188,0.03475896120456687,-0.029144401871228683,0.13697608207936182,0.05380754561439043,0.023119050361406844,0.1571488144337665,-0.1263127342440805,0.163644612626253,-0.28181208528695956,-0.1455966823775726,-0.1423952095318202,
2024-08-30,-0.02999943736821823,0.054339513451516205,-0.0005703716912265121,-0.014977317603856092,-0.0002713433580042971,0.062118418808217654,-0.10884697889139038,0.023776052514883066,0.05795424467871346,-0.010370639543073584,0.23594225179909947,0.11361530215559922,,
2024-09-30,0.0504138915871091,-0.18780648919852,0.03572726707118761,-0.005517959117210139,0.18813454922829845,-0.08855511692768907,0.055998648088883454,-0.048207219715513956,0.15185515854226583,-0.021587136586723298,0.020207858209647024,-0.009419617035300056,-0.05139209689888902,0.10530618211200521
2024-10-31,0.018044282570039472,-0.12296727808088706,0.17648565672213964,0.04010811226292415,0.14688797161972186,-0.15858726805899714,-0.01983039166489412,0.03778465619528013,0.1226615520486567,0.03629329144182704,0.144309768092255,0.07562448356957044,0.01843702905746349,0.06073847750453019
2024-11-29,-0.08016774103905784,0.21995021573674425,0.024149949964451425,-0.07643939046797245,-0.09423608554364958,-0.07240964407504022,-0.08535259248532791,0.12204945307220412,0.0009558499041454575,0.1241376271370563,-0.10204606226876556,-0.01601817539492678,,
