================================================================================
RUNG 3A GAM FINE-TUNE — n_splines fine-grained sweep [4, 6, 7, 8, 9]
Coarse sweep: n=5 Sharpe=0.79 >> n=10 Sharpe=0.55
Goal: find true peak between n=3 and n=10
================================================================================
Loading panel: data/master_panel_v2.parquet
  46,811 rows, 119 months, 442 tickers, 27 features

================================================================================
n_splines = 4
================================================================================
  [gam_ns8] fold   7/58 | 2020-08 | n_train=24,452 | n_test= 409 | IC=-0.0410 | elapsed=218.8s
  [gam_ns8] fold   8/58 | 2020-09 | n_train=24,861 | n_test= 410 | IC=-0.0062 | elapsed=230.7s
  [gam_ns8] fold   9/58 | 2020-10 | n_train=25,270 | n_test= 409 | IC=-0.0149 | elapsed=242.7s
  [gam_ns8] fold  10/58 | 2020-11 | n_train=25,680 | n_test= 411 | IC=+0.1061 | elapsed=255.0s
  [gam_ns8] fold  11/58 | 2020-12 | n_train=26,089 | n_test= 414 | IC=+0.0470 | elapsed=267.4s
  [gam_ns8] fold  12/58 | 2021-01 | n_train=26,500 | n_test= 416 | IC=+0.0331 | elapsed=280.4s
  [gam_ns8] fold  13/58 | 2021-02 | n_train=26,914 | n_test= 414 | IC=-0.1283 | elapsed=293.2s
  [gam_ns8] fold  14/58 | 2021-03 | n_train=27,330 | n_test= 414 | IC=+0.0128 | elapsed=1208.2s
  [gam_ns8] fold  15/58 | 2021-04 | n_train=27,744 | n_test= 416 | IC=+0.0503 | elapsed=1222.1s
  [gam_ns8] fold  16/58 | 2021-05 | n_train=28,158 | n_test= 416 | IC=+0.2227 | elapsed=1240.0s
  [gam_ns8] fold  17/58 | 2021-06 | n_train=28,574 | n_test= 416 | IC=-0.0787 | elapsed=2424.7s
  [gam_ns8] fold  18/58 | 2021-07 | n_train=28,990 | n_test= 417 | IC=-0.0567 | elapsed=3354.1s
  [gam_ns8] fold  19/58 | 2021-08 | n_train=29,406 | n_test= 417 | IC=+0.0147 | elapsed=5289.4s
  [gam_ns8] fold  20/58 | 2021-09 | n_train=29,823 | n_test= 417 | IC=+0.0822 | elapsed=5431.9s
  [gam_ns8] fold  21/58 | 2021-10 | n_train=30,240 | n_test= 418 | IC=+0.0702 | elapsed=7468.2s
  [gam_ns8] fold  22/58 | 2021-11 | n_train=30,657 | n_test= 418 | IC=-0.0233 | elapsed=10345.6s
  [gam_ns8] fold  23/58 | 2021-12 | n_train=31,075 | n_test= 418 | IC=-0.2241 | elapsed=12197.4s
  [gam_ns8] fold  24/58 | 2022-01 | n_train=31,493 | n_test= 418 | IC=-0.0289 | elapsed=13503.9s
  [gam_ns8] fold  25/58 | 2022-02 | n_train=31,911 | n_test= 418 | IC=-0.1124 | elapsed=14501.5s
  [gam_ns8] fold  26/58 | 2022-03 | n_train=32,329 | n_test= 418 | IC=-0.1004 | elapsed=14517.1s
  [gam_ns8] fold  27/58 | 2022-04 | n_train=32,747 | n_test= 419 | IC=-0.1305 | elapsed=14664.1s
  [gam_ns8] fold  28/58 | 2022-05 | n_train=33,165 | n_test= 420 | IC=-0.0596 | elapsed=16719.5s
  [gam_ns8] fold  29/58 | 2022-06 | n_train=33,584 | n_test= 422 | IC=-0.0147 | elapsed=18454.0s
  [gam_ns8] fold  30/58 | 2022-07 | n_train=34,004 | n_test= 422 | IC=-0.0138 | elapsed=18880.8s
  [gam_ns8] fold  31/58 | 2022-08 | n_train=34,426 | n_test= 422 | IC=+0.0086 | elapsed=19189.4s
  [gam_ns8] fold  32/58 | 2022-09 | n_train=34,848 | n_test= 422 | IC=+0.0333 | elapsed=20049.9s
  [gam_ns8] fold  33/58 | 2022-10 | n_train=35,270 | n_test= 422 | IC=-0.1404 | elapsed=20066.8s
  [gam_ns8] fold  34/58 | 2022-11 | n_train=35,692 | n_test= 423 | IC=-0.1203 | elapsed=20083.8s
  [gam_ns8] fold  35/58 | 2022-12 | n_train=36,114 | n_test= 423 | IC=+0.1399 | elapsed=20101.0s
  [gam_ns8] fold  36/58 | 2023-01 | n_train=36,537 | n_test= 424 | IC=+0.0727 | elapsed=21387.5s
